date,name,restaurant,etudiant,doctorant,campus,visiteur,vegetarian
2024-02-05,Assortiments de salade \nau poids,Ornithorynque,2.3,2.5,2.5,2.5,False
2024-02-05,Fallafel de patate douce\ncoulis aux épices\npatates douces rôties\net poireauxProvenance: Suisse,Ornithorynque,9.5,10.5,11.0,12.0,False
2024-02-05,"Emincé de bœuf au champignons, riz long et carottes confitesProvenance: CH",PUUR,15.9,15.9,15.9,15.9,False
2024-02-05,"Raviolini au fromage, sauce tomate, grana padano végétarien",PUUR,14.9,14.9,14.9,14.9,True
2024-02-05,Buffet du jour,PUUR,3.1,3.1,3.1,3.1,True
2024-02-05,"Grillade du jour, pommes frites et saladeProvenance: CH",PUUR,,,,16.9,False
2024-02-05,"Pizza Verdura\nTomates, mozzarella, légumes grillés et rucollaProvenance: CH",Piano ,,,,14.5,False
2024-02-05,"Buffet chaud du moment:\nAssortiment de légumes, ravioles, viandes braisées, gratin...Provenance: CH",Piano ,2.9,2.9,2.9,2.9,False
2024-02-05,"Pizza Marguerita\nTomate, mozzarella et basilic végétarienPizza Marguerita\nTomate, mozzarella et basilic végétarien",Piano ,,,,12.0,True
2024-02-05,"Buffet froid du moment:\nAssortiment de crudités, cuidités, féculent,pizzas, protéines...Provenance: CH",Piano ,2.9,2.9,2.9,2.9,False
2024-02-05,Salade verte Fruits frais au choix,Piano ,9.7,12.1,13.2,15.2,False
2024-02-05,"Pizza chèvre miel\nTomate, mozzarella, chèvre, miel et rucolla végétarien",Piano ,,,,15.5,True
2024-02-05,"Pizza Buffalina\nTomates, mozzarella, buffala et rucollaProvenance: CH végétarien",Piano ,,,,14.5,True
2024-02-05,"Pizza Reine \nTomate, mozzarella, champignons et jambon blancProvenance: CH",Piano ,,,,14.5,False
2024-02-05,"Pizza Norvégienne\nTomate, mozzarella, saumon, crème fraîche et olivesProvenance: MSC\nNorvège",Piano ,,,,15.5,False
2024-02-05,"Pizza Chorizo\nTomate, mozzarella, poivrons et chorizoProvenance: CH",Piano ,,,,15.5,False
2024-02-05,"Pizza Orientale\nTomate, mozzarella, poivrons et merguezProvenance: CH",Piano ,,,,15.5,False
2024-02-05,"Pizza Orientale\nTomate, mozzarella, poivrons et merguezProvenance: CH",Piano ,,,,15.5,False
2024-02-06,Boulettes de légumes\nSauce cocktail\nPoireau Bio de la ferme du Groupil \nMillet doré IP Suisse  vegan,Alpine,8.6,9.9,11.0,12.4,False
2024-02-06,"Nouilles jaunes sautées aux légumes et œuf frits\nArachide torréfiés, oignons frits\nCébette et mungo\nBY GINKO",Alpine,8.1,8.8,9.9,11.3,False
2024-02-06,Risotto Planted émincé au curry madras\nfèves et pois chiche frits\nvéganeProvenance: \n,Alpine,12.5,13.0,13.5,14.5,False
2024-02-06,"Dessert à la carte\n""Fait Maison"" ",Alpine,,,,3.5,False
2024-02-06,"Supplément menu\nSalade du jourDessert à la carte\n""Fait Maison"" ",Alpine,1.0,1.0,1.0,1.0,False
2024-02-06,Penne\n all Arrabiata végétarien,Arcadie,8.1,8.8,9.9,11.3,True
2024-02-06,"Cannelloni ricotta et épinards,\nsauce tomate basilic végétarien",Arcadie,9.5,10.5,11.0,12.0,True
2024-02-06,PIADINA aux légumes \ngrillés végétarien,Arcadie,9.5,10.5,11.0,12.0,True
2024-02-06,Assortiments de sandwichs,Epicure,,,,,False
2024-02-06,Assortiment de bowls,Epicure,,,,,False
2024-02-06,Assortiments\nde pièces sucrées,Epicure,,,,,False
2024-02-06,Pizza\nMargherita,Esplanade,8.6,9.9,11.0,12.4,False
2024-02-06,"Lebaneese Day\nMézzés libanaises\nFalafels sauce yogourt\nHoumos, boulgour, salade de chou blanc",Esplanade,8.1,8.8,9.9,11.3,False
2024-02-06,"Notre gamme de salades végétariennes:\n(Falafel, Italienne, No chicken...) végétarien",Giacometti,,,,9.0,True
2024-02-06,"Notre gamme de sandwichs végé:\nAssortiment varié (Falafel, tomate mozza...) végétarien",Giacometti,,,,8.0,True
2024-02-06,"Dessert à la carte\n""Fait Maison"" ",Ginko,,,,3.5,False
2024-02-06,Gyoza frit aux légumes \n20 gr / à la pièce,Ginko,,,,0.8,False
2024-02-06,Rouleau de printemps aux légumes \n50 gr / à la pièce\nProvenance: suisse,Ginko,,,,2.5,False
2024-02-06,"No fish stick, couscous parfumé et légumes braisés végétarien",Hopper,11.0,12.5,12.5,14.0,True
2024-02-06,"Escalope végétarienne, patate douce et légumes de saison végétarien",Hopper,13.8,14.9,14.9,16.9,True
2024-02-06,Risotto pesto de roquette végétarien,Hopper,7.0,8.8,9.9,11.3,True
2024-02-06,"Vol au vent à la forestière, riz et carottes",La Ruche,8.65,9.85,11.05,14.05,False
2024-02-06,"Pâtes à la bolognaise de légumes, grana padano",La Ruche,8.15,9.45,11.05,13.05,False
2024-02-06,"Hamburger végétarien, pain buns et pommes cuts",La Ruche,11.95,13.05,14.05,15.05,False
2024-02-06,"Tagliatelles noire à la sauce tomate  au pesto de basilic , Grana Padano râpé Provenance: Suisse",Le Klee by Novae,8.0,9.0,10.0,11.0,True
2024-02-06,"riz cantonais\nomelettes, petit pois, endamâmes, korn grillé.Provenance: suisse végétarien",Le Klee by Novae,8.0,9.0,10.0,11.0,True
2024-02-06,"Sandwich Falafel, croquants composés d'un mélange pois chiches, épices cornichons et sauce sésame végétarien",Li Beirut - Food Truck,,,,7.5,True
2024-02-06,Nouilles jaunes sautées aux légumes et tofu,Manira Wokshop - Food Truck Village,13.0,13.0,13.0,14.0,False
2024-02-06,Légumes au curry vert et tofu,Manira Wokshop - Food Truck Village,,,,14.0,False
2024-02-06,Nouilles jaunes sautées aux légumes et tofu,Manira Wokshop - Food Truck Village,,,,8.5,False
2024-02-06,"Gratin de spaetzli, épinards, gorgonzola végétarien",Microcity,10.5,12.0,13.0,14.0,True
2024-02-06,"Omelette aux champignons, pommes de terre, fromage, salade verte végétarien",Microcity,,,,8.1,True
2024-02-06,"Panini à la courgette, mozzarella, frites, salade verte végétarien",Microcity,10.5,11.5,13.0,14.0,True
2024-02-06,"Salade grecque, tomate, concombre, feta, haricot blanc, olives noires, crudités végétarien",Microcity,,,,10.0,True
2024-02-06,Bowl d'hiver,Montreux Jazz Café,,,,21.0,False
2024-02-06,Lana's Burger,Montreux Jazz Café,,,,23.0,False
2024-02-06,"Quinoa Vaudois à la spiruline, demi patate douce Bio, poêlée de choux frisé, sauce crémeuse à la carotte et cumin. \nVéganProvenance: spiruline: micro-algue Bio",Native-Restauration végétale,10.3,11.1,11.6,13.1,False
2024-02-06,"Dessert à la carte\n""Fait Maison"" ",Native-Restauration végétale,,,,3.5,False
2024-02-06,"Notre gamme de sandwichs végé:\nAssortiment varié (Falafel, tomate mozza...) végétarien",Niki ,,,,8.0,True
2024-02-06,"Notre gamme de salades végétarienne:\n(Falafel, Quinoa, Italienne, Avocado...) végétarien",Niki ,,,,9.0,True
2024-02-06,"Fais ta galette:\n(Mozzarella, légumes grillés, galette végétarienne et roquettes) végétarien",Niki ,,,,9.5,True
2024-02-06,Cannelloni ricotta épinards gratinée végétarien,Niki ,7.0,8.8,9.9,11.3,True
2024-02-06,Linguine\nall Arrabiata végétarien,Ornithorynque,8.1,8.8,9.9,11.3,True
2024-02-06,Assortiments de salade \nau poids,Ornithorynque,2.3,2.5,2.5,2.5,False
2024-02-06,"Curry de patate douce et pois chiches, \nœuf parfait et amandes grilléesProvenance: Suisse végétarien",Ornithorynque,10.5,11.5,13.0,14.0,True
2024-02-06,"Dahl de lentilles corail et riz basmati,\nsamossa aux légumes\nsauce yaourtProvenance: Suisse",Ornithorynque,9.5,10.5,11.0,12.0,False
2024-02-06,Croûte au fromage à raclette et  salade du jour végétarien,PUUR,15.9,15.9,15.9,15.9,True
2024-02-06,"Piadina aux légumes grillés, mozzarella et coleslaw végétarien",PUUR,14.9,14.9,14.9,14.9,True
2024-02-06,"Nouilles de blé, mélange de légumes, bouillon de légumes au soja végétarien",PUUR,14.9,14.9,14.9,14.9,True
2024-02-06,Buffet du jour,PUUR,3.1,3.1,3.1,3.1,True
2024-02-06,Gnocchi alla Puttanesca (épicée) végétarien,Piano ,8.6,9.9,11.0,13.5,True
2024-02-06,La Parmiggiana  végétarien,Piano ,13.8,14.9,14.9,16.9,True
2024-02-06,"Pizza Verdura\nTomates, mozzarella, légumes grillés et rucollaProvenance: CH",Piano ,,,,14.5,False
2024-02-06,"Buffet chaud végé du moment:\nAssortiment de quiches, ravioles, gratin... végétarien",Piano ,2.9,2.9,2.9,2.9,True
2024-02-06,Cannelloni ricotta épinard gratinée végétarien,Piano ,7.0,8.8,9.9,11.3,True
2024-02-06,"Pizza Napoli\nTomate, huile d'ail et basilic végétarien",Piano ,,,,10.0,True
2024-02-06,"Pizza Marguerita\nTomate, mozzarella et basilic végétarien",Piano ,,,,12.0,True
2024-02-06,"Buffet froid végé du moment:\nAssortiment de crudités, cuidités, féculent, protéines... végétarien",Piano ,2.9,2.9,2.9,2.9,True
2024-02-06,Salade verte Fruits frais au choixGnocchi alla Puttanesca (épicée) végétarien,Piano ,9.7,12.1,13.2,15.2,True
2024-02-06,"Pizza chèvre miel\nTomate, mozzarella, chèvre, miel et rucolla végétarien",Piano ,,,,15.5,True
2024-02-06,"Pizza aux 4 fromages\nTomate, mozzarella, chèvre, gorgonzola et grana padano végétarien",Piano ,,,,15.5,True
2024-02-06,"Pizza Buffalina\nTomates, mozzarella, buffala et rucollaProvenance: CH végétarien",Piano ,,,,14.5,True
2024-02-07,"Dahl Lentilles à l'indienne, lait de coco et curry jaune\nLégumes aux épices de madras et riz basmati\n",Alpine,8.6,9.9,11.0,12.4,False
2024-02-07,"Rôti d'épaule de porc, sauce champignons\nPurée de pommes de terre fraîche\nPoireau étuvé Bio Provenance: Suisse",Alpine,13.5,14.0,14.5,15.5,False
2024-02-07,Filet de pangasius  à la Thaï\nRiz aux légumes sautésProvenance: VN,Alpine,8.1,8.8,9.9,11.3,False
2024-02-07,"Dessert à la carte\n""Fait Maison"" ",Alpine,,,,3.5,False
2024-02-07,"Supplément menu\nSalade du jourDessert à la carte\n""Fait Maison"" ",Alpine,1.0,1.0,1.0,1.0,False
2024-02-07,Risotto à la courge\net grana végétarien,Arcadie,8.1,8.8,9.9,11.3,True
2024-02-07,PIADINA légumes grillées \net  jambon blancProvenance: Suisse végétarien,Arcadie,8.5,9.0,9.5,10.0,True
2024-02-07,"Les pâtes fraiches Fontaneto,\ntortellonne aux champignons,\ncrème de grana\n	\n végétarien",Arcadie,9.5,10.5,11.0,12.0,True
2024-02-07,Assortiments de sandwichs,Epicure,,,,,False
2024-02-07,Assortiment de bowls,Epicure,,,,,False
2024-02-07,Assortiments\nde pièces sucrées,Epicure,,,,,False
2024-02-07,"New wave veggie Hot dog\nRelish saucisse vegan, pickles & crispy oignon\nCountry cuts et salade coleslaw",Esplanade,8.6,9.9,11.0,12.4,False
2024-02-07,Émincé de porc suisse au caramel\nNouilles ramen\nCarottes au gingembre et sésameProvenance: Suisse,Esplanade,8.1,8.8,9.9,11.3,False
2024-02-07,"Notre gamme de salades:\n(Falafel, Pastrami, Italienne, Chicken Cesar...)Provenance: CH",Giacometti,,,,9.0,False
2024-02-07,"Notre gamme de sandwichs:\nAssortiment varié (Dinde fumée, tomate mozza...)Provenance: CH",Giacometti,,,,8.0,False
2024-02-07,"Dessert à la carte\n""Fait Maison"" ",Ginko,,,,3.5,False
2024-02-07,Gyoza frit aux légumes \n20 gr / à la pièce,Ginko,,,,0.8,False
2024-02-07,Rouleau de printemps aux légumes \n50 gr / à la pièce\nProvenance: suisse,Ginko,,,,2.5,False
2024-02-07,Kroepoek\nBol de Chips de crevettes  Provenance: Vietnam,Ginko,,,,1.5,False
2024-02-07,"Brochette de tofu mariné, orge maison et légumes braisés végétarien",Hopper,11.0,12.5,12.5,14.0,True
2024-02-07,"Cordon bleu de poulet Suisse, pomme de terre rôties et légumesProvenance: CH",Hopper,13.8,14.9,14.9,16.9,False
2024-02-07,Pasta courge et sauge végétarien,Hopper,7.0,8.8,9.9,11.3,True
2024-02-07,"Nouilles sautées aux légumes et ses nems végétariens, sauce sweet chili",La Ruche,8.65,9.85,11.05,14.05,False
2024-02-07,"Pâtes à la carbonara, salade mêléeProvenance: Suisse",La Ruche,8.15,9.45,11.05,13.05,False
2024-02-07,"Emincé de bœuf, polenta et méli-mélo de légumesProvenance: Suisse",La Ruche,11.95,13.05,14.05,15.05,False
2024-02-07,"Spaghetti Al carbonara,\n chips de lard et roquetteProvenance: CH",Le Klee by Novae,8.0,9.0,10.0,11.0,False
2024-02-07,"Sandwich Falafel, croquants composés d'un mélange pois chiches, épices cornichons et sauce sésame végétarien",Li Beirut - Food Truck,,,,7.5,True
2024-02-07,"Sandwich Chiche Taouk, \nPoulet au citron, sept épices libanaises et sauce à l'ail",Li Beirut - Food Truck,,,,9.0,False
2024-02-07,"Sandwich Chiche Taouk, \nPoulet au citron, sept épices libanaises et sauce à l'ail",Li Beirut - Food Truck,,,,9.0,False
2024-02-07,Emincé de poulet à la sauce satay\n,Manira Wokshop - Food Truck Village,13.0,13.0,13.0,14.0,False
2024-02-07,Emincé de porc à la sauce piquante,Manira Wokshop - Food Truck Village,,,,14.0,False
2024-02-07,Pad See Ew aux légumes et tofu,Manira Wokshop - Food Truck Village,,,,14.0,False
2024-02-07,Emincé de poulet à la sauce satay\n,Manira Wokshop - Food Truck Village,,,,8.5,False
2024-02-07,"Choucroute garnie au lard, saucisse de vienne, saucisson, pommes de terre vapeurs",Microcity,10.5,12.0,13.0,14.0,False
2024-02-07,"Kebab à la protéine végétale, crudités, sauce blanche, frites végétarien",Microcity,10.5,12.0,13.0,14.0,True
2024-02-07,"Omelette aux champignons, pommes de terre, fromage, salade verte végétarien",Microcity,,,,8.1,True
2024-02-07,"Salade grecque, tomate, concombre, feta, haricot blanc, olives noires, crudités végétarien",Microcity,,,,10.0,True
2024-02-07,Bowl d'hiver,Montreux Jazz Café,,,,21.0,False
2024-02-07,BB BURGER,Montreux Jazz Café,,,,23.0,False
2024-02-07,Lana's Burger,Montreux Jazz Café,,,,23.0,False
2024-02-07,"Goulasch de lentilles et légumes racines, blé pourpre et sauce blanche aux herbes\nVégan",Native-Restauration végétale,10.3,11.1,11.6,13.1,False
2024-02-07,"Dessert à la carte\n""Fait Maison"" ",Native-Restauration végétale,,,,3.5,False
2024-02-07,"Notre gamme de sandwichs végé:\nAssortiment varié (Falafel, tomate mozza...) végétarien",Niki ,,,,8.0,True
2024-02-07,"Notre gamme de salades:\n(Falafel, Pastrami, Italienne, Chicken Cesar...)Provenance: CH",Niki ,,,,9.0,False
2024-02-07,"Fais ta galette:\n(Saumon fumé, mozzarella, légumes grillés et roquettes)Provenance: MSC",Niki ,,,,9.5,False
2024-02-07,Patate douce rôtie\naux épices\nsalade cajun\n,Ornithorynque,8.1,8.8,9.9,11.3,False
2024-02-07,"L'Orni Kebab pain pita, \npoulet à la libanaise, \nsalade tomate oignons \nboulgourProvenance: Suisse",Ornithorynque,9.5,10.5,11.0,12.0,False
2024-02-07,Assortiments de salade \nau poids,Ornithorynque,2.3,2.5,2.5,2.5,False
2024-02-07,Escalope de légumes\nquartier de citron BIO\nchoux fleurs rôtis\npolenta crémeuse\n\n,Ornithorynque,10.5,11.5,13.0,14.0,False
2024-02-07,"Cheese Burger de boeuf au cheddar rouge, oignons frits,\npommes frites et salade du jourProvenance: CH",PUUR,,,,15.9,False
2024-02-07,"Pâtes fraiche ""Maison"" façon  Carbonara, grana padano et chips de pancettaProvenance: CH",PUUR,14.9,14.9,14.9,14.9,False
2024-02-07,Buffet du jour,PUUR,3.1,3.1,3.1,3.1,True
2024-02-07,"Grillade du jour, pommes frites et saladeProvenance: CH",PUUR,16.9,16.9,16.9,16.9,False
2024-02-07,Pasta au saumon fuméProvenance: Norvège / MSC,Piano ,8.6,9.9,11.0,13.5,False
2024-02-07,Parmentier de boeuf et legumes vert de seasonProvenance: CH,Piano ,13.8,14.9,14.9,16.9,False
2024-02-07,"Pizza Verdura\nTomates, mozzarella, légumes grillés et rucollaProvenance: CH",Piano ,,,,14.5,False
2024-02-07,"Buffet chaud du moment:\nAssortiment de légumes, ravioles, viandes braisées, gratin...Provenance: CH",Piano ,2.9,2.9,2.9,2.9,False
2024-02-07,Gnocchi alla Puttanesca (épicée) végétarien,Piano ,7.0,8.8,9.9,11.3,True
2024-02-07,"Pizza Marguerita\nTomate, mozzarella et basilic végétarien",Piano ,,,,12.0,True
2024-02-07,"Buffet froid du moment:\nAssortiment de crudités, cuidités, féculent,pizzas, protéines...Provenance: CH",Piano ,2.9,2.9,2.9,2.9,False
2024-02-07,Salade verte Fruits frais au choixPasta au saumon fuméProvenance: Norvège / MSC,Piano ,9.7,12.1,13.2,15.2,False
2024-02-07,"Pizza chèvre miel\nTomate, mozzarella, chèvre, miel et rucolla végétarien",Piano ,,,,15.5,True
2024-02-07,"Pizza Buffalina\nTomates, mozzarella, buffala et rucollaProvenance: CH végétarien",Piano ,,,,14.5,True
2024-02-07,"Pizza Reine \nTomate, mozzarella, champignons et jambon blancProvenance: CH",Piano ,,,,14.5,False
2024-02-07,"Pizza Norvégienne\nTomate, mozzarella, saumon, crème fraîche et olivesProvenance: MSC\nNorvège",Piano ,,,,15.5,False
2024-02-07,"Pizza Chorizo\nTomate, mozzarella, poivrons et chorizoProvenance: CH",Piano ,,,,15.5,False
2024-02-07,"Pizza Orientale\nTomate, mozzarella, poivrons et merguezProvenance: CH",Piano ,,,,15.5,False
2024-02-08,Polenta Tessinoise aux épinards\nSauce tomate ,Alpine,7.1,7.8,8.9,10.3,False
2024-02-08,Parmentier de Pulled Pork et champignons\nGratiné au fromage du paysProvenance: Suisse,Alpine,13.5,14.0,14.5,15.5,False
2024-02-08,"Schüblig de St. Gall, Sauce moutarde\nFrites et légumes d'hiverProvenance: Suisse",Alpine,8.6,9.9,11.0,12.4,False
2024-02-08,"Dessert à la carte\n""Fait Maison"" ",Alpine,,,,3.5,False
2024-02-08,"Supplément menu\nSalade du jourDessert à la carte\n""Fait Maison"" ",Alpine,1.0,1.0,1.0,1.0,False
2024-02-08,Polenta Tessinoise aux épinards\nSauce tomate ,Alpine,7.1,7.8,8.9,10.3,False
2024-02-08,Penne\n all Arrabiata végétarien,Arcadie,8.1,8.8,9.9,11.3,True
2024-02-08,PIADINA légumes grillées \net  jambon blancProvenance: Suisse végétarien,Arcadie,8.5,9.0,9.5,10.0,True
2024-02-08,"L'Arcadie Italien Burger\nsteak de bœuf, salade roquette, pesto\ntomates et mozzarella, pommes wedgesProvenance: Bœuf Suisse",Arcadie,12.5,13.5,14.5,15.5,False
2024-02-08,Assortiments de sandwichs,Epicure,,,,,False
2024-02-08,"Choucroute Garnie, cou de porc fumé et saucisse de Vienne,\nPommes natures\nMoutarde Provenance: Viande Suisse Garantie",Esplanade,8.6,9.9,11.0,12.4,False
2024-02-08,Croûte au Fromage à la Valaisanne \nTomate\nCornichons et oignons \nSalade du jourProvenance: Suisse végétarien,Esplanade,6.1,6.8,7.9,9.3,True
2024-02-08,"Notre gamme de salades:\n(Falafel, Pastrami, Italienne, Chicken Cesar...)Provenance: CH",Giacometti,,,,9.0,False
2024-02-08,"Notre gamme de sandwichs:\nAssortiment varié (Dinde fumée, tomate mozza...)Provenance: CH",Giacometti,,,,8.0,False
2024-02-08,"Saucisse de porc grillé, écrasé de pomme de terre et chou braisé Provenance: CH",Hopper,11.0,12.5,12.5,14.0,False
2024-02-08,"Brochette de dinde grillé, couscous, courges et carottes rôtiesProvenance: CH",Hopper,13.8,14.9,14.9,16.9,False
2024-02-08,Arancini aux légumes maison et crémeux d'épinards végétarien,Hopper,8.1,9.9,11.0,13.6,True
2024-02-08,"Tortellini tricolore au fromage, crème de parmesan, pois croquants et tomates cerises",La Ruche,8.65,9.85,11.05,14.05,False
2024-02-08,"Penne au chorizo, sauce pimentéeProvenance: Suisse",La Ruche,8.15,9.45,11.05,13.05,False
2024-02-08,"Ailerons de poulet, riz aux légumesProvenance: Suisse",La Ruche,11.95,13.05,14.05,15.05,False
2024-02-08,"Spaghetti Al carbonara,\n chips de lard et roquetteProvenance: CH",Le Klee by Novae,8.0,9.0,10.0,11.0,False
2024-02-08,"Sandwich Falafel, croquants composés d'un mélange pois chiches, épices cornichons et sauce sésame végétarien",Li Beirut - Food Truck,,,,7.5,True
2024-02-08,"Chawarma boeuf Sandwich, Emincé de viande marinée rôtie à la broche, persil, cornichons, tomate et sauce tarator",Li Beirut - Food Truck,,,,9.0,False
2024-02-08,Emincé de poulet au curry vert,Manira Wokshop - Food Truck Village,13.0,13.0,13.0,14.0,False
2024-02-08,Emincé de porc caramelisé aux sésames,Manira Wokshop - Food Truck Village,,,,14.0,False
2024-02-08,Légumes sautés et tofu,Manira Wokshop - Food Truck Village,,,,14.0,False
2024-02-08,Emincé de poulet au curry vert,Manira Wokshop - Food Truck Village,,,,8.5,False
2024-02-08,"Brochette de boeuf et chipolatas, chou-fleur, frites, sauce chimichurri",Microcity,10.5,12.0,13.0,14.0,False
2024-02-08,"Piadina à la tomate, mozzarella, oeuf, épinards, olives noires, roquette végétarien",Microcity,10.5,12.0,13.0,14.0,True
2024-02-08,"Omelette aux champignons, pommes de terre, fromage, salade verte végétarien",Microcity,,,,8.1,True
2024-02-08,"Salade grecque, tomate, concombre, feta, haricot blanc, olives noires, crudités végétarien",Microcity,,,,10.0,True
2024-02-08,Bowl d'hiver,Montreux Jazz Café,,,,21.0,False
2024-02-08,BB BURGER,Montreux Jazz Café,,,,23.0,False
2024-02-08,Lana's Burger,Montreux Jazz Café,,,,23.0,False
2024-02-08,"Tofu fumé Bio suisse à la sauce curry massaman, \nLait de coco et ananas frais. Sommités de brocolis, riz parfumé aux épices des îles. \nVégan ",Native-Restauration végétale,11.3,12.1,12.6,14.1,False
2024-02-08,"Dessert à la carte\n""Fait Maison"" ",Native-Restauration végétale,,,,3.5,False
2024-02-08,"Notre gamme de sandwichs végé:\nAssortiment varié (Falafel, tomate mozza...) végétarien",Niki ,,,,8.0,True
2024-02-08,"Notre gamme de salades:\n(Falafel, Pastrami, Italienne, Chicken Cesar...)Provenance: CH",Niki ,,,,9.0,False
2024-02-08,"Fais ta galette:\n(Jambon cru, mozzarella, légumes grillés et roquettes)Provenance: CH",Niki ,,,,9.5,False
2024-02-08,Cocotte de pâtes au saumon végétarien,Niki ,7.0,8.8,9.9,11.3,True
2024-02-08,Haut de cuisse de poulet Tandoori\nchoux blancs aux épices et pommes de terre rôties,Ornithorynque,12.5,13.5,14.5,15.5,False
2024-02-08,"Omelette aux herbes,\népinards et champignons de Paris\nà la crème",Ornithorynque,8.1,8.8,9.9,11.3,False
2024-02-08,"L'Orni-bagel, cheddar\niceberg, tomate, steak haché de bœuf,\nfrites de patate douceProvenance: Suisse",Ornithorynque,9.5,10.5,11.0,12.0,False
2024-02-08,Assortiments de salade \nau poids,Ornithorynque,2.3,2.5,2.5,2.5,False
2024-02-08,"Cuisse de poulet rôtie, pommes grenailles confites et haricots fins, jusProvenance: CH",PUUR,,,,15.9,False
2024-02-08,Pasta crema di Gorgonzola et noix torréfiées et spinach végétarien,PUUR,14.0,14.0,14.0,14.0,True
2024-02-08,Buffet du jour,PUUR,3.1,3.1,3.1,3.1,True
2024-02-08,"Grillade du jour, pommes frites et saladeProvenance: CH",PUUR,16.9,16.9,16.9,16.9,False
2024-02-08,Risotto à la crème de courge et Gorgonzola végétarien,Piano ,8.6,9.9,11.0,13.5,True
2024-02-08,"Gyro pita de poulet, patate douce et saladeProvenance: CH",Piano ,13.8,14.9,14.9,16.9,False
2024-02-08,"Pizza Verdura\nTomates, mozzarella, légumes grillés et rucollaProvenance: CH",Piano ,,,,14.5,False
2024-02-08,"Buffet chaud du moment:\nAssortiment de légumes, ravioles, viandes braisées, gratin...Provenance: CH",Piano ,2.9,2.9,2.9,2.9,False
2024-02-08,Pasta au saumon fuméProvenance: Norvège / MSC,Piano ,7.0,8.8,9.9,11.3,False
2024-02-08,"Pizza Marguerita\nTomate, mozzarella et basilic végétarien",Piano ,,,,12.0,True
2024-02-08,"Buffet froid du moment:\nAssortiment de crudités, cuidités, féculent,pizzas, protéines...Provenance: CH",Piano ,2.9,2.9,2.9,2.9,False
2024-02-08,Salade verte Fruits frais au choixRisotto à la crème de courge et Gorgonzola végétarien,Piano ,9.7,12.1,13.2,15.2,True
2024-02-08,"Pizza chèvre miel\nTomate, mozzarella, chèvre, miel et rucolla végétarien",Piano ,,,,15.5,True
2024-02-08,"Pizza Buffalina\nTomates, mozzarella, buffala et rucollaProvenance: CH végétarien",Piano ,,,,14.5,True
2024-02-08,"Pizza Reine \nTomate, mozzarella, champignons et jambon blancProvenance: CH",Piano ,,,,14.5,False
2024-02-08,"Pizza Norvégienne\nTomate, mozzarella, saumon, crème fraîche et olivesProvenance: MSC\nNorvège",Piano ,,,,15.5,False
2024-02-08,"Pizza Chorizo\nTomate, mozzarella, poivrons et chorizoProvenance: CH",Piano ,,,,15.5,False
2024-02-08,"Pizza Orientale\nTomate, mozzarella, poivrons et merguezProvenance: CHPizza Orientale\nTomate, mozzarella, poivrons et merguezProvenance: CH",Piano ,,,,15.5,False
2024-02-09,Ragoût de légumes de saison\nà la provençale\nSemoule au thym,Alpine,8.6,9.9,11.0,12.4,False
2024-02-09,Porc frits croustillant\nRiz aux petits légumes \nBY GINKO Provenance: Suisse,Alpine,11.5,12.0,12.5,13.5,False
2024-02-09,Cannelloni Napolitaine \nau bœuf suisse\nbouquet de Rucola Provenance: Suisse,Alpine,12.5,13.0,13.5,14.5,False
2024-02-09,"Dessert à la carte\n""Fait Maison"" ",Alpine,,,,3.5,False
2024-02-09,"Supplément menu\nSalade du jourDessert à la carte\n""Fait Maison"" ",Alpine,1.0,1.0,1.0,1.0,False
2024-02-09,Risotto à la courge\net grana végétarien,Arcadie,8.1,8.8,9.9,11.3,True
2024-02-09,PIADINA légumes grillées \net  jambon blancProvenance: Suisse végétarien,Arcadie,8.5,9.0,9.5,10.0,True
2024-02-09,"L'Arcadie Italien Fish Burger  \nMozzarella, tomate, sauce calypso, roquette, pesto\npomme wedgesProvenance: Suisse",Arcadie,12.5,13.5,14.5,15.5,False
2024-02-09,Assortiments de sandwichs,Epicure,,,,,False
2024-02-09,Pizza\nMargherita,Esplanade,8.6,9.9,11.0,12.4,False
2024-02-09,Filet de Colin à la Bordelaise\nPommes natures persillées\nPoireaux Bio de la ferme du GoupilProvenance: Colin US\nPêche responsable,Esplanade,8.1,8.8,9.9,11.3,False
2024-02-09,"Notre gamme de salades:\n(Falafel, Pastrami, Italienne, Chicken Cesar...)Provenance: CH",Giacometti,,,,9.0,False
2024-02-09,"Notre gamme de sandwichs:\nAssortiment varié (Dinde fumée, tomate mozza...)Provenance: CH",Giacometti,,,,8.0,False
2024-02-09,"Cabillaud à la sauce vierge, orge perlé et légumes sautésProvenance: Norvège\nMSC",Hopper,11.0,12.5,12.5,14.0,False
2024-02-09,"Jambon en sauce, risotto et oignon caraméliséProvenance: CH",Hopper,13.8,14.9,14.9,16.9,False
2024-02-09,"Cannelloni à la ricotta et épinards, gratiné au Grana Padano  végétarien",Hopper,8.1,9.9,11.0,13.6,True
2024-02-09,"Tortilla maison (poivron, tomate, pomme de terre), salade mêlée",La Ruche,8.65,9.85,11.05,14.05,False
2024-02-09,Pâtes aux fruits de mer,La Ruche,8.15,9.45,11.05,13.05,False
2024-02-09,"Boulettes de bœuf, jus piquant, semoule de couscous et duo de carotteProvenance: Suisse",La Ruche,11.95,13.05,14.05,15.05,False
2024-02-09,"Spaghetti Al carbonara,\n chips de lard et roquetteProvenance: CH",Le Klee by Novae,8.0,9.0,10.0,11.0,False
